0 1 2 3 4 5 6 7
556 2.0653403 -0.13367935 -3.3131208 -0.10022401 -3.493504 2.7230093 0.41997534 1.461967
809 3.7693095 -0.94605225 -3.6029468 1.4804235 -0.8163396 1.840375 -2.1998277 0.26700056
456 0.35584074 -0.5299584 1.2130128 -1.5470159 -3.8314044 0.33366925 0.10438978 3.374573
684 -0.000933754 -0.9058941 3.067228 -1.4496559 -1.9335511 2.2873282 0.30941108 3.3587966
1699 -0.0005570641 -1.4924747 -0.5135151 0.33154663 -1.1226971 2.558072 0.27876097 -0.21570809
524 0.55073744 -2.640143 -0.08869211 1.4350556 -3.477129 0.70684034 -1.3917894 -0.935192
1061 3.2697546 0.2661787 -4.2359753 -0.12516284 -2.8914137 2.7760704 -0.40505573 2.1996047
754 3.8023517 0.42978224 0.5393438 -1.9466723 -2.0276854 -1.176179 -2.6720855 6.4688945
470 0.23890471 -1.4351767 -0.42077678 0.43699646 -0.3502691 2.7900896 0.04686505 -0.09703043
409 1.9407152 -2.5862644 1.7620214 1.3492858 1.5945388 4.016469 -1.9930985 0.6324773
824 3.0980442 0.26681155 0.6017693 -1.6691914 -2.3536608 -1.495483 -2.29681 5.5852275
390 1.5412138 -0.51388067 2.4153686 -1.5240046 -1.5383606 -0.45854056 -1.5677458 4.670949
387 3.1327584 -0.08299227 -2.7878745 -0.38940385 -3.3687065 -1.1228179 -1.7490666 2.8555229
110 -0.31548563 -1.6317399 2.4016733 -0.5130928 -1.0881125 1.949814 -0.0591982 1.623829
1230 3.7193449 -1.4919827 -4.4997754 1.9391655 -3.31376 2.420488 -1.7954915 -0.5600681
18 -0.32645106 -1.6813396 2.3041477 -0.49123275 -1.0045007 1.8891397 -0.11529649 1.534821
954 0.7162033 -1.6146238 3.1491628 -0.63224876 -1.8442495 -0.50212115 -1.7991756 3.006237
1716 1.0456423 -0.471597 2.1807487 -1.5154374 -1.8415877 -0.10762772 -0.9822353 4.2949796
813 3.7180974 0.55908936 1.9429382 -1.864059 -0.73892415 2.411125 -1.4736001 6.8988585
1469 0.5961617 -0.25353992 -1.1608121 -0.08353734 -2.1900585 2.3274438 0.6483284 0.6308556
1662 3.1238909 -1.4483327 -3.390681 2.326598 -3.2680967 6.188766 -0.32574978 -1.2481489
115 0.080974996 -1.3479211 2.9412837 -1.0000222 -2.4327006 0.4219261 -0.5870771 2.8900218
856 2.030731 -1.5521672 2.9766424 -0.3548598 1.6191787 2.4183195 -2.141775 3.3645613
786 0.468089 -0.48934707 1.1576817 -1.5100297 -4.156874 0.18434207 0.117403224 3.4586546
699 0.49228695 -1.5414703 -0.29296 0.45303887 -6.690557 1.0988714 -0.20199002 0.24621722
1219 -0.2682063 -2.323321 1.1241475 0.7813071 -1.0460016 2.1906593 -0.5552202 -0.3966662
179 1.8840832 -2.9127162 0.87498987 2.8440824 -3.0194657 6.421612 -0.9381624 -2.0718021
417 2.138571 -1.0109797 -3.4399705 1.1049237 -3.707856 2.7137418 -0.4567641 -0.4885649
1589 3.7856908 -0.31935477 4.4707494 -1.7695247 -0.9149981 0.04939361 -3.189273 7.297638
539 -0.06356472 -0.9328572 3.2192829 -1.5593139 -2.048494 2.4787683 0.2679739 3.4441528
1708 1.9358426 0.09291218 -3.1030374 -0.8741352 -4.1955247 1.0956244 0.12307491 2.544289
1438 0.6032474 -1.9230467 -1.8251143 1.097591 -3.8169856 2.5057883 -0.10483334 -1.0467385
1725 3.389664 -0.6719144 3.2102015 -1.2909211 0.23855408 0.033156402 -3.1864283 5.920225
1761 2.0773432 -1.6928866 -0.2250966 1.5882683 -0.12562779 6.5748568 -0.11591035 -0.12711848
33 2.20831 -1.1230545 4.620012 -1.2852014 -1.7125771 -0.36111012 -2.6778843 5.3304543
1137 1.6447762 -0.5630335 2.0586095 -1.4054065 -1.5052384 -0.7753893 -1.7272929 4.481548
543 2.816722 -1.8472896 -2.3889008 1.5042284 -4.313999 -0.9729961 -2.7303524 -0.17750917
1262 0.27724382 -1.3259318 -1.3782874 0.37470073 -4.378517 2.3242197 0.572139 -0.12553121
55 1.9746875 -1.2502115 -3.3117666 1.26443 -3.993701 2.5958354 -0.42262924 -0.65062964
581 2.2705293 -1.4955181 -3.3593938 1.8027723 -4.3599663 4.661145 -0.03067579 -1.2014174
228 -0.41402236 -0.9438145 0.41291052 -0.47543025 -3.1390245 2.2456956 0.98602045 0.9690336
1051 -0.21975921 -2.305411 1.189002 0.79889464 -0.8566697 2.185462 -0.58672035 -0.31875306
736 4.4351254 0.5812744 1.1576983 -1.9673387 -1.2862445 -0.38024285 -2.7612832 7.220574
223 1.9388375 -0.4336657 1.013605 -1.424892 -1.7391672 -1.2742772 -1.7707683 4.4281144
1069 0.5400842 -0.41524035 0.9964296 -1.5162266 -4.429523 0.026530368 0.008281508 3.4436424
161 2.2165236 0.049302787 -3.4443905 -0.3470551 -3.911022 2.5184414 0.32028794 1.812246
1165 1.10616 -2.123365 0.88468474 1.412857 -3.2027066 7.0320206 -0.6645818 -1.3545058
666 1.3820889 -0.46520603 1.0690106 -1.12062 -5.9217477 -1.5492488 -1.4147964 3.542358
865 -0.018570768 -1.3375459 -1.3028886 -0.2086042 -2.9791403 0.22568165 -0.16522291 0.5633059
118 1.8778825 -1.3253531 -3.1950014 1.4149119 -4.8097706 3.7144306 0.08432759 -0.8277423
414 0.48433676 -2.5250134 0.0717224 1.3035487 -2.6760268 0.41873235 -1.5554394 -0.7885664
405 0.7396719 -0.098308444 1.326033 -1.7991687 -3.865521 0.7059433 0.22200266 4.0598464
535 1.1152111 -1.5117894 2.2608292 -0.7069739 0.38225836 0.23839521 -1.887729 3.1293714
486 3.6349292 -0.19232194 2.7668366 -1.5628424 -0.12761623 -0.0058159726 -2.9805748 6.489173
698 0.44430178 -1.4266496 -0.30086762 0.29684463 -6.5213494 1.0105029 -0.142448 0.42814767
1241 1.7034914 -1.5575494 2.3061078 -0.43302244 1.219255 0.85730946 -2.334001 3.140053
347 0.6112461 -0.63916737 2.2052164 -1.5592737 -2.7958891 0.2654693 -0.3873777 3.8062847
938 1.0375203 -1.4059944 0.7361121 -0.34920138 -1.4112635 -1.7250615 -2.1139884 1.9983612
1418 0.51011634 -1.7798713 0.07817596 1.0765078 -2.0641692 0.63960904 -0.8816922 -0.713775
1503 3.833477 0.34542933 1.4597524 -1.8828113 -1.2552844 -0.6625869 -2.7903986 6.7731495
765 2.3769073 -1.3021398 1.9958013 -0.15325825 1.4696432 5.9907985 -1.6640437 2.277437
185 3.7257488 0.64361227 0.3031039 -1.8609954 -2.213816 -0.99466926 -2.2739625 6.3066835
1575 0.41083348 -2.2602632 -0.23126619 0.9151692 -1.3713005 0.19440976 -1.4945757 -0.5498159
188 3.726517 0.6304643 0.3079472 -1.955949 -2.1726756 -0.87944824 -2.2886891 6.284703
1793 -0.038592096 -0.8954021 1.3495028 -1.2650871 -2.989658 0.4813052 0.24259013 2.7064424
796 3.6626973 -0.038185447 2.074559 -1.6297158 -0.20031184 -0.050891016 -2.7757053 6.3871765
277 1.6763505 -0.46913332 1.6630682 -1.5093371 -1.749278 -0.9852632 -1.7943059 4.442433
1370 -0.4990108 -1.0740347 1.0433955 -0.4361093 -2.9230022 2.931724 1.0682031 1.1512524
1408 3.5890718 -1.4836438 -3.24835 2.232418 -1.9512881 6.816333 -0.68509585 -0.8841812
1808 1.2393501 -1.3315374 1.9925491 -0.64545983 0.58279765 0.22256204 -1.9128603 3.1234407
825 2.7746923 -2.0278883 2.7175868 0.3111985 2.306228 1.9994259 -3.1741025 2.9119492
708 1.3479631 -1.3574069 1.1412028 -0.45287824 -2.6217532 -2.1083853 -2.258499 2.6129386
1695 0.4950111 -1.1984072 -1.8203512 0.2983763 -4.1406584 1.6502107 0.043100093 -0.06924009
1048 1.6523665 -2.128487 1.303219 0.77180594 1.7533427 2.8411064 -1.9619801 1.023822
657 -0.5655495 -1.2300771 0.99264866 -0.39859456 -2.8173254 2.79606 1.0064442 1.0210831
480 1.5324019 -1.3716462 1.9137856 -0.5372313 0.9327411 0.44383177 -2.066368 3.0523236
1588 0.44388747 -2.2293158 -0.7024982 1.3917395 -3.0491972 1.546499 -0.8325022 -1.2381818
139 4.077755 0.5183171 0.82332015 -1.9475342 -1.6700181 -0.90359527 -2.7400062 6.8465066
933 1.4690101 -2.7501178 1.5962558 2.074547 -4.744708 6.7855234 -0.40447554 -1.3429866
1674 0.24700005 -1.4777315 -1.3604506 0.40841597 -4.1902423 2.2799008 0.4789329 -0.25285637
116 1.39621 -1.7348267 1.8699143 -0.24292468 -1.5528382 -1.7660186 -2.7685409 2.5238569
1429 0.24691752 -1.4714167 3.0039728 -0.72105974 -1.9916855 0.023218036 -1.0461648 2.7657588
206 0.09819397 -1.3487067 1.5810019 -0.8167111 -3.2234366 5.0975785 -0.28693306 0.6257181
236 0.5701301 -0.67371804 2.3130968 -1.5104156 -2.406839 0.40450552 -0.3522459 3.7964675
1526 1.7290528 -1.697664 1.6190796 0.14317621 -0.8556382 -1.667524 -2.9235313 2.026125
302 2.3336499 -2.0937386 2.6879437 1.1798747 1.6227885 5.3471537 -1.6354882 1.3640833
17 2.5844657 -1.2847424 2.148575 0.07486124 1.6319662 5.92885 -1.7606763 2.329087
650 1.8494375 0.13344567 -2.7963398 -1.0029706 -4.1871824 1.213292 0.36797914 2.831315
1404 3.3980968 -0.5864817 3.2331705 -1.3410869 -0.0021951925 -0.25724748 -3.3186405 5.943635
484 0.588975 -0.92118615 0.45545977 -0.72837555 -0.9047373 5.5663204 -0.48257068 0.6433482
1247 0.795386 -1.4620126 2.5078998 0.25820807 -0.6515146 7.182881 0.10552961 0.99444497
38 0.009571554 -1.2571762 -1.4066502 -0.18240272 -2.998191 0.34958485 -0.110337265 0.5645044
1523 3.6109233 -1.527043 -3.1347697 2.2563958 -1.8111796 6.833558 -0.64487463 -0.8470671
399 1.9375957 -1.7174797 0.2971099 1.5644133 0.1798602 6.5290837 -0.21014531 0.040974885
676 2.199959 -4.078588 2.025576 2.9652295 -4.36148 6.116093 -1.7626091 -2.0590687
1410 4.347643 0.6588252 0.5021351 -2.0178614 -1.5448759 -0.4448684 -2.5188959 7.0494432
339 0.49652392 -1.7151346 -1.6130056 0.6518798 -4.742797 1.7272539 0.014674619 -0.4190897
227 1.0453702 -2.3788383 1.5294169 1.0792326 0.77811295 4.1148257 -1.0806566 0.22822742
542 2.9055352 -1.781639 0.70202184 0.9234761 0.21504347 -0.9698537 -3.7941363 1.451372
1217 2.6643121 0.67906433 -2.483604 -1.1830007 -3.7128053 2.4209034 0.39017183 3.4663644
1440 0.36842203 -1.2050194 -0.34352353 0.18920538 -6.402248 0.9485615 -0.17409785 0.54030156
952 -0.4279529 -1.5981057 0.56614524 0.19097625 -1.2620245 1.8154962 0.19067575 -0.011437396
256 0.41755423 -2.4035258 -0.032330606 0.97561294 -2.795266 0.10991632 -1.4165626 -0.5378094
562 2.0626435 -3.9795592 1.9587225 2.6577477 -4.517918 6.242424 -1.3103111 -1.7836205
1240 0.93687963 -1.8364027 -2.1311724 1.291934 -4.0325055 2.8891282 0.020066023 -1.0664371
1098 0.7512516 -3.392869 2.4452963 0.11979064 -6.9680114 3.5882626 -0.11243003 0.43792304
663 2.3743298 -2.1194148 2.7906275 1.1760482 1.5977713 5.555846 -1.5668164 1.467604
375 -0.6475718 -1.548623 0.68977004 -0.050492268 -2.8223057 2.370562 0.6462372 0.35610303
1789 2.7008767 -1.7838064 2.8385725 0.19517882 2.198165 4.905085 -2.7965403 2.3651524
1563 4.267681 0.6416424 0.5114547 -2.0499434 -1.5148267 -0.2789913 -2.4133694 6.9474835
567 0.5261647 -1.650081 1.0272369 -0.094953984 -4.8110886 5.620675 -0.13553677 -0.041548982
9 0.5077792 -0.8491097 2.4158678 -1.5552053 -2.0133135 0.55983293 -0.36282712 3.8244293
45 2.3687224 -1.5427327 -1.8335656 0.9974749 -4.4926896 -1.3138342 -2.0954866 0.47722957
726 3.8238707 0.019371202 1.8872331 -1.684905 -0.37196988 -0.35389796 -3.0282412 6.5292864
926 -0.0043757446 -1.7658851 -0.5388747 0.4671054 -1.4252344 2.9013407 0.24618088 -0.36835372
1189 0.20707189 -1.5827255 -1.335721 0.5076718 -3.973688 2.1237726 0.42591122 -0.35907155
1173 3.3430932 -2.7732148 3.10874 1.3541709 1.7746578 1.3023695 -4.370847 2.0403008
388 2.6362958 0.85617006 -2.22289 -1.3493338 -4.2211304 2.1718178 0.42157665 3.8110456
645 2.816139 -1.6873087 0.6382159 0.85246974 0.22528592 -0.9167171 -3.6525755 1.4058193
667 1.4815992 0.18593512 -2.1906748 -1.2255797 -4.2652187 1.0975758 0.5415738 3.022173
313 2.8876708 -0.099073924 -3.22143 -0.4673774 -3.899522 -0.4669528 -1.1767235 2.6294227
1739 0.3123503 -1.7517421 -0.7516667 0.83650166 -0.94522107 3.031493 -0.08083701 -0.54541355
1082 2.5038357 -1.4213358 -2.9743564 1.9984062 -3.7543914 5.3253794 -0.004065232 -1.258945
474 2.5689566 -1.1154344 2.4812558 -0.54739165 1.5044235 1.7293819 -2.3918765 4.207835
740 2.5662816 -3.8160455 0.77853197 3.4118803 -2.2345915 2.0407238 -3.6133168 -2.0839188
126 0.7484663 -0.31449696 1.8432618 -1.7493337 -2.8875394 0.5677543 -0.17711377 4.079989
1425 0.92688584 -1.6370957 2.4324021 -0.66304743 0.22478354 0.26030666 -1.8430277 2.898658
1422 2.6282542 0.078647174 -2.6735182 -0.66084135 -4.2478333 -0.68184805 -0.9628832 2.879936
343 -0.16566429 -1.3758572 2.204898 -0.9110649 -2.5785565 0.25167435 -0.42171708 2.3534234
1135 -0.19597508 -1.225817 2.0114894 -0.9032154 -2.4999826 0.29797664 -0.31034732 2.2908604
378 4.2159076 0.80243134 -3.5289743 0.19726323 0.4495089 2.2389774 -1.7993103 3.1085308
419 0.39159694 -2.0432324 0.06310592 0.7294764 -1.2479686 -0.21644107 -1.5286496 -0.2678018
247 -0.2815399 -1.0139138 1.9180847 -0.9373476 -2.4755611 0.3894574 -0.3138513 2.259649
1610 1.9795554 0.1623728 -3.1155856 -0.7273464 -4.1874943 1.2620697 0.1068175 2.2821796
1759 0.5327704 -2.511603 0.008031157 1.2305619 -2.7884872 0.4638631 -1.388174 -0.78090453
137 4.2759476 -3.3491666 -0.8988311 3.9756055 -0.33116674 5.769915 -3.1788611 -2.2080812
384 0.17349268 -1.0586816 3.3684494 -1.1455556 -2.0988903 1.1153649 -0.5095913 3.189975
1587 0.30744365 -1.9893218 1.0159231 -0.15111293 -0.87146074 -1.049428 -1.681415 1.3183742
628 3.5559645 -0.3023064 4.566653 -1.7715522 -1.1538788 -0.009511061 -3.0392725 7.1327705
1723 1.8193378 0.29034 -1.973337 -1.4958284 -3.8948686 1.0758606 0.37718198 3.5793433
815 2.9625273 -1.6945844 -3.1081207 1.3057549 -4.855707 -0.91273046 -2.3339496 0.21632451
497 0.34059864 -1.2187907 -0.45763853 0.02000707 -6.0605555 0.7922272 -0.10556666 0.67614645
306 1.421598 -1.6828308 1.859739 -0.14112535 1.1720332 0.54647833 -2.3867834 2.2900643
1102 1.7319223 -1.3167877 2.6761935 -0.012173956 0.867959 5.1397424 -0.7788349 2.406572
1696 1.6043117 -1.6152678 -2.991904 1.3580546 -4.1358504 2.7862434 -0.41133755 -0.9435662
1493 1.9466307 -1.3792192 1.9512608 -0.61632276 0.68196255 -0.26424047 -2.5007734 3.5569322
196 1.8596216 -0.82178915 -2.799329 0.35668135 -6.1344447 0.3497233 -0.62987524 0.84675515
1443 1.2692477 -1.5430689 1.5638279 0.8015741 -0.5185676 7.4086204 0.09908426 0.4971781
37 0.96225494 -0.55329466 1.1044196 -1.1566464 -6.0055747 -0.7988209 -0.7100834 3.2713292
5 1.1916955 -1.3557187 -0.21326384 0.8504547 0.32551652 4.3558373 -0.11689423 0.1341013
1492 0.6664885 -0.24980758 -1.2116088 -0.06957395 -2.17235 2.3693693 0.6563123 0.62279886
695 -0.52040035 -2.071426 1.1569595 0.15136178 -3.0128765 0.971159 -0.3553836 0.31612727
1216 -0.12145942 -2.226444 -0.5505604 0.9533117 -2.4914374 2.4904041 0.24341623 -0.87013704
835 4.6222873 -3.6009274 -0.8870927 4.3457327 -1.0481423 5.0476527 -4.0078783 -2.4783537
895 3.2200143 -2.3952308 -0.9808854 2.26491 -0.06886371 1.0509679 -3.5541868 -0.57054436
1750 2.155779 0.13890535 1.2452555 -1.8529568 -3.0834906 -1.0217644 -1.5310723 5.322244
1524 -0.369812 -0.8659045 0.48464745 -0.57928365 -2.91726 2.8436573 1.1477108 1.2117981
73 1.5953846 -0.8000052 1.9642017 -0.9430499 -5.237852 -1.9673954 -2.0785081 3.7339053
1282 0.23565148 -2.079375 -0.6204263 0.78702277 -3.7251637 0.6906056 -0.78893405 -0.6238637
545 -0.3169777 -1.6909091 -0.010955042 0.33653513 -1.3544681 2.3232243 0.08520339 -0.33257714
1296 -0.64504 -1.8611733 0.49926338 0.13593245 -2.040896 1.3975533 0.16074802 0.02530302
1306 0.5019592 -2.3216276 -0.66237855 1.4494075 -3.066139 1.483207 -0.9594356 -1.2723912
1772 3.6255655 0.25645652 -3.7193756 0.20356515 -0.24001351 2.8724275 -1.3289934 2.2389793
1243 2.9764135 -0.0004759343 -2.5145378 -0.7116996 -3.9605832 -1.2479532 -1.6965506 3.1628475
1350 0.10437499 -0.4320964 2.7290525 -1.6518432 -2.000377 2.8175356 0.2254095 3.4468243
818 3.0751872 -1.5730212 -3.0678055 2.1364582 -2.584486 6.7501307 -0.028275637 -0.9406376
411 2.6681807 -2.096319 3.7195213 0.3004049 -0.5385784 -1.2858182 -4.288557 3.1762624
253 2.1149814 -1.2727123 -3.4753978 1.4455132 -4.637283 3.8233502 -0.05696329 -0.8138414
1147 0.7124815 -0.51304406 2.09517 -1.3971447 -1.6928397 0.31054786 -0.63988596 3.7409432
935 2.047277 0.11629508 -3.236195 -0.69143325 -4.188681 1.5347035 0.1968124 2.265703
1601 1.9501545 -1.1082027 1.2827542 -0.3984585 1.1259134 6.148164 -1.4743884 1.8112775
229 0.70736533 -1.4527361 0.22937216 0.55769897 -2.6448994 -0.75769883 -1.3746432 0.17997418
1155 1.4173545 -1.2893019 2.0703542 -0.72795796 0.28871885 -0.15036345 -2.255798 3.3289447
1375 0.6701444 -1.9361988 -0.42911854 0.5995796 -3.623365 -0.60504913 -1.3750699 0.10854114
1300 -0.22491251 -1.0503746 1.2587442 -0.9707247 -2.409807 0.14692903 -0.064035095 2.1437542
47 4.1386585 -3.1294603 -1.4539785 3.6911328 -0.5906901 5.236403 -3.093418 -2.1352413
1746 1.543915 -0.5972487 1.6592674 -1.1328723 -5.7974463 -1.7642232 -1.7314401 3.856002
1534 1.7213596 -1.3697755 -3.0257707 1.1679678 -3.5980885 2.0638967 -0.48121765 -0.6188691
1196 0.33941218 -1.1018264 -0.58549595 -0.05371761 -5.770193 0.67793477 -0.0614963 0.80105376
1724 3.2776942 -0.74487096 2.7129643 -1.0408822 0.56984055 -0.14522572 -3.3267097 5.284478
1100 1.8116648 -0.8048014 -2.7141013 0.24060705 -5.927071 0.16160297 -0.62966883 0.9995176
1256 1.4062624 -2.0236075 0.046835 1.7637248 -1.019675 1.0759696 -2.123244 -1.1042527
143 1.2064724 -0.23247403 2.1668584 -1.7572047 -2.6141095 0.25911433 -0.5559725 4.6994653
1558 0.64437485 -0.78940827 1.6228908 -1.0619066 -2.4370773 6.1998186 0.14742081 1.643339
1494 3.326882 -1.2543353 -4.497377 1.8815112 -4.705025 4.244804 -0.66005343 -0.87460554
1321 3.2596624 -0.28661937 -1.0241187 -0.5057598 -0.77349037 -1.5322007 -2.7963307 3.365272
222 2.4775364 -1.1105853 2.1330535 -0.5779434 1.4764339 2.008454 -1.9929729 3.8922813
315 2.57785 -1.137202 2.1081045 -0.569215 1.5649468 2.064687 -2.105473 3.9164562
237 0.799726 -1.6682591 0.029473314 0.5453643 -2.0777094 -1.1405818 -1.6998864 0.3162917
607 1.3735098 -1.4935914 1.3405735 0.94761723 -0.64078003 7.301808 0.2276246 0.45306823
360 0.7152599 -1.2418871 1.7054708 -0.5344915 -3.2281482 6.316198 0.5670413 1.1957427
365 2.11307 -1.613839 -1.6294638 0.94501936 -3.844401 -1.2820787 -2.1861067 0.31057745
1199 -0.13844353 -2.1955318 -0.37964484 0.94010735 -2.5571709 2.508743 0.22486296 -0.84935534
778 0.124023154 -0.41170558 0.9435546 -1.4692655 -3.3556702 0.7224445 0.31322396 2.989694
1439 1.6796222 -1.131381 2.0672946 -0.6786996 0.19700065 -0.44932055 -2.4476874 3.4596193
187 0.64366204 -0.9578159 1.7313452 -0.8708301 -2.6934996 6.227696 0.35244998 1.491951
393 2.920312 -1.5271685 -0.95854366 2.0580628 -1.3517146 8.288254 -0.021326583 -0.4081514
1206 1.9681406 -1.514373 -3.3278747 1.4370075 -4.5025053 3.359489 -0.12136002 -0.8360274
918 -0.45548737 -1.0836251 0.76044977 -0.5194079 -2.9462445 2.7584796 1.1615989 1.2038437
1738 1.6084911 -1.7732267 1.6597652 0.1496182 -0.86285007 -1.6108164 -2.8941789 1.9507822
1648 2.6853876 -3.5758784 -0.12862672 3.3704312 -2.1941936 2.0832896 -3.4223304 -2.1463501
201 1.5527247 -2.290458 0.0016683377 1.9838994 -1.1503502 1.3495443 -2.3175657 -1.3189757
221 2.6396112 0.5909989 0.13905467 -1.1843736 -2.4531078 -1.3712534 -1.9078269 4.1625905
176 4.450754 0.8403571 -3.654342 -0.015127358 0.14324996 2.5150552 -1.7046516 3.3833418
1616 2.1474953 0.56642747 -2.4708905 -1.2270672 -4.57393 1.9495248 0.5142676 3.1929014
200 2.4247484 0.6674074 -1.887654 -1.4731084 -4.3031263 1.9921305 0.6107059 3.9325614
1507 2.8705137 -0.039364055 -3.9353316 0.23803054 -2.180244 2.9908788 -0.40657058 1.4938797
1068 0.11934481 -1.7098949 -0.77646565 0.593685 -1.1955173 2.8004136 0.1396983 -0.43083552
67 3.1276417 -1.5410638 -2.879296 2.086992 -2.2120235 6.92004 -0.13388994 -0.83488625
40 0.32501382 -1.883016 -0.7058873 1.0508581 -4.2246084 1.9313554 -0.44956747 -1.0418777
1454 1.5071015 -2.4821284 -0.23353504 2.3481336 -3.9671683 6.0466485 -0.9855647 -2.3075778
370 0.55550754 -2.2824018 1.4697353 0.7264204 0.5895359 3.6808777 -0.95934147 0.30960557
638 0.9817024 -1.1810277 -0.17946914 0.3637653 -3.0250504 -0.9826062 -1.4250653 0.5112099
609 -0.25075987 -0.9518881 1.0648603 -0.96850187 -2.3137217 0.14305937 -0.039389566 2.093979
1315 1.4837697 -1.4905947 -2.0810075 0.55815494 -5.1795573 -0.23943812 -0.9238537 0.44992214
476 -0.52400804 -2.1018198 1.22245 0.16204993 -2.7805533 0.99458295 -0.330743 0.29154992
530 3.0861337 -2.0426238 0.73886967 0.8823075 0.31530547 -0.9641675 -4.222049 1.607578
688 1.5771858 -0.5055699 1.3601426 -1.3204784 -1.4903197 -1.0411117 -1.6651514 4.159355
101 0.76249826 -1.1065857 2.7368667 -1.030337 -4.162039 -0.74251544 -1.2791402 3.3463044
1510 0.14556013 -0.45571637 0.55637527 -1.2600596 -4.517789 0.33792934 0.22521797 2.6163855
1347 0.58081 -1.8326336 0.019062538 0.5968236 -3.1516016 -0.81725574 -1.4754586 0.19070557
1401 2.815494 0.5701974 0.16614442 -1.2952187 -2.5338473 -1.4785378 -2.0499525 4.5138264
1403 3.177825 0.3567876 3.6621974 -2.077031 -1.280541 2.93265 -1.1408281 7.0917454
661 3.2128932 -2.133159 0.7529905 0.9520754 0.34171936 -1.0033582 -4.3244634 1.6715924
1541 3.5665035 0.35764864 -3.4121168 0.28638488 0.21050684 2.5155604 -1.4073547 2.3337836
1039 3.2455142 -1.4273001 -4.2761264 1.7186776 -3.4270127 3.8256314 -1.1183802 -0.8453387
209 1.7435248 -0.7827595 -2.591543 0.08113736 -5.7060747 0.01598392 -0.75848705 1.0703318
656 0.35551476 -2.038659 -1.3118796 1.1997058 -3.7375834 2.4350924 -0.065412626 -1.1479124
877 0.50667685 -2.0541067 -1.4533713 1.3563873 -3.7790918 2.7956836 -0.036521073 -1.3003982
948 1.4891933 -2.0397975 3.5005662 0.54495245 0.8411922 5.69595 -0.7663332 1.89839
898 2.1906111 -1.1783676 -1.5564679 0.9784079 -3.4919477 -0.9230635 -1.9870474 0.19800664
966 1.4528995 0.24698284 -1.7571535 -1.2962587 -3.9336877 1.0541203 0.61395526 3.1813436
1041 0.9704003 -0.4862813 1.787753 -1.4010749 -1.6701123 -0.2187374 -1.0311253 3.8854132
410 1.068707 -1.30532 1.6656984 -0.6063544 -3.5183873 -1.7886715 -1.7301337 2.86715
1618 2.8053334 -1.0806413 -4.0528374 1.5986499 -4.948533 4.4096646 -0.2364788 -0.7932094
1531 2.8275955 -1.2049304 -4.099031 1.5015745 -4.2780643 4.060498 -0.5465037 -0.78493786
702 -0.34114087 -0.70486253 0.28310165 -0.5659995 -3.353779 2.452567 1.059112 1.1244471
1284 -0.5375453 -1.9463582 1.0636263 0.11974906 -2.626165 0.82119346 -0.31402582 0.32192418
1430 0.9456273 -0.95438653 2.5546565 -0.997611 -4.472777 -1.0081562 -1.3585458 3.4386203
140 2.1191783 -2.211476 -2.906618 1.697049 -2.9736454 1.2890818 -1.8459036 -1.0912573
194 -0.45854655 -1.2751929 1.1173078 0.14928089 -1.583253 2.6910324 0.48085204 0.3166347
1055 0.4326425 -0.50157285 1.1548581 -1.4320563 -2.052805 0.17912473 -0.32913783 3.0400903
412 1.205922 -2.1321034 0.55918247 1.6083046 -3.5767305 7.1131425 -0.51598763 -1.5183089
463 1.4158279 -0.020442167 2.0283139 -1.8091524 -2.9106362 0.099848166 -0.66699916 4.9143786
1360 1.8189604 -1.8707398 1.0495862 1.2052183 0.9689775 6.074163 -0.5726114 0.52499217
909 1.3734277 -1.5348543 -0.20233798 0.9877278 0.2875985 4.8950777 -0.16422136 0.08739428
391 -0.5266736 -2.0187342 1.2580805 0.20038387 -2.6190865 1.0973583 -0.37094867 0.22726132
44 1.6804085 -1.6585473 -0.17200929 1.1902741 0.27038527 5.626914 -0.1494562 0.079922676
177 1.5654231 -1.7209605 -2.1625192 0.8959572 -4.3840265 -0.39460805 -1.666309 -0.081439935
1184 2.4209683 -1.2867373 1.2683184 0.9815887 1.7293937 3.0229096 -1.8573444 1.1778358
919 1.5398064 -1.8286074 1.6614585 1.3308015 0.107790306 6.580099 -0.02329793 0.4718357
1047 0.5338383 -2.6564758 -0.526614 1.4413344 -2.932936 1.0689808 -1.1264108 -1.1061311
308 1.2962476 -1.4315151 1.8476462 -0.6177415 0.776393 0.2983088 -2.0070193 2.9867723
437 3.0785482 -1.9822366 0.7362775 0.9397037 0.29243892 -0.9608047 -4.124519 1.5565237
546 4.591052 -3.5953233 -0.6732076 4.2677097 -0.6479322 5.3727646 -3.8735945 -2.3638103
1431 2.144607 -1.2653254 -3.3322077 1.5058253 -4.911233 4.388059 0.19034675 -0.8981453
1495 2.5572174 -1.5089175 -2.7956965 2.0066864 -3.0697734 6.348376 0.2958573 -1.0096405
1679 0.29205352 -1.0192778 -0.721794 -0.14684924 -5.474587 0.58448815 -0.055518553 0.87165356
1388 2.387508 -2.6497316 3.0451775 0.75499934 1.1923382 0.80400944 -3.775813 1.951551
1597 1.9955211 -0.32268625 -3.153279 0.027256783 -2.9053977 3.2300766 0.4224977 1.2530346
29 1.9494367 -1.7346038 -2.5342455 1.8085675 -4.0093527 5.122353 0.25887156 -1.3346121
216 0.35347915 -2.3030963 -0.06801209 0.80103827 -2.9656131 0.11376306 -1.3319709 -0.45489487
